Beautiful Soup,Lxml,Regular expressions
2.298091173171997,0.42061781883239746,0.29628586769104004
2.317141532897949,0.4236259460449219,0.29881739616394043
2.3361923694610596,0.42763853073120117,0.30132484436035156
2.355745553970337,0.43064451217651367,0.3043222427368164
2.3748269081115723,0.433652400970459,0.30681610107421875
2.3958513736724854,0.4371635913848877,0.30982232093811035
2.4149038791656494,0.44119787216186523,0.31285595893859863
2.4344842433929443,0.44420623779296875,0.31536197662353516
2.4535045623779297,0.44771528244018555,0.31784605979919434
2.4720540046691895,0.4512293338775635,0.3208768367767334
2.4901039600372314,0.4547109603881836,0.32386136054992676
2.508653402328491,0.4582486152648926,0.3263704776763916
2.5277037620544434,0.4612278938293457,0.3289012908935547
2.5467827320098877,0.4647376537322998,0.3318808078765869
2.56783390045166,0.467745304107666,0.3349142074584961
2.5868916511535645,0.4717564582824707,0.33789825439453125
2.6064412593841553,0.4747638702392578,0.340930700302124
2.6259765625,0.4782712459564209,0.34343647956848145
2.6455459594726562,0.4812791347503662,0.3459196090698242
2.6645681858062744,0.4842872619628906,0.3484499454498291
2.6831157207489014,0.48833441734313965,0.3504300117492676
2.7021663188934326,0.4923093318939209,0.3529367446899414
2.722221851348877,0.4958178997039795,0.3559536933898926
2.7418086528778076,0.4988257884979248,0.3584761619567871
2.7618248462677,0.5018360614776611,0.36098384857177734
2.7803761959075928,0.505345344543457,0.36348962783813477
2.7994558811187744,0.5083513259887695,0.365997314453125
2.817974328994751,0.5118606090545654,0.36850976943969727
2.8380274772644043,0.5154006481170654,0.37100648880004883
2.8566019535064697,0.5189118385314941,0.3735206127166748
2.8756537437438965,0.5219175815582275,0.37602782249450684
2.8966856002807617,0.5254271030426025,0.37853455543518066
2.92275333404541,0.5289368629455566,0.3810112476348877
2.942331314086914,0.5324175357818604,0.3835177421569824
2.9618961811065674,0.5354254245758057,0.38602685928344727
2.980933904647827,0.538966178894043,0.3880321979522705
3.001464605331421,0.5424668788909912,0.3905367851257324
3.0200417041778564,0.5459764003753662,0.39354705810546875
3.0485892295837402,0.549462080001831,0.39655447006225586
3.088695526123047,0.5529968738555908,0.399094820022583
3.1257946491241455,0.5564823150634766,0.4015662670135498
3.15136456489563,0.5600242614746094,0.4041142463684082
3.172919273376465,0.5629985332489014,0.4066183567047119
3.2004940509796143,0.5660068988800049,0.40912652015686035
3.229572296142578,0.5700154304504395,0.4115927219390869
3.261655569076538,0.5735251903533936,0.4141409397125244
3.2842161655426025,0.5770344734191895,0.41660594940185547
3.3032665252685547,0.5800421237945557,0.4191126823425293
3.322817802429199,0.5830795764923096,0.42162179946899414
3.3428711891174316,0.5870609283447266,0.42412853240966797
3.3614206314086914,0.5900940895080566,0.4266328811645508
3.379971981048584,0.5941054821014404,0.4286379814147949
3.3990230560302734,0.5975885391235352,0.43114709854125977
3.4180736541748047,0.6005964279174805,0.4336533546447754
3.439129114151001,0.6056361198425293,0.43618345260620117
3.4581799507141113,0.6091213226318359,0.4396963119506836
3.476729393005371,0.6126587390899658,0.4422008991241455
3.4952776432037354,0.6156618595123291,0.44470643997192383
3.51583194732666,0.6196792125701904,0.4466860294342041
3.5354151725769043,0.6226575374603271,0.44919276237487793
3.5544652938842773,0.6256656646728516,0.4517021179199219
3.573514699935913,0.6291730403900146,0.4542078971862793
3.5925354957580566,0.6326844692230225,0.4567127227783203
3.6126303672790527,0.6356921195983887,0.45921945571899414
3.6326444149017334,0.6392300128936768,0.4612247943878174
3.6526975631713867,0.6422381401062012,0.4637336730957031
3.673288345336914,0.6457188129425049,0.46624016761779785
3.691298723220825,0.6487267017364502,0.46874475479125977
3.7098498344421387,0.6522364616394043,0.4712514877319336
3.7283971309661865,0.6552445888519287,0.47378993034362793
3.747478485107422,0.6592552661895752,0.47629427909851074
3.766498565673828,0.6627650260925293,0.4782700538635254
3.785048007965088,0.6662969589233398,0.4807767868041992
3.8035974502563477,0.669783353805542,0.48328351974487305
3.8226499557495117,0.6727912425994873,0.4858212471008301
3.8432323932647705,0.6763002872467041,0.48833131790161133
3.863286256790161,0.6793081760406494,0.49083399772644043
3.8823330402374268,0.6823163032531738,0.49331212043762207
3.901357650756836,0.6858265399932861,0.4958188533782959
3.9199068546295166,0.6893332004547119,0.49782419204711914
3.9394969940185547,0.6928446292877197,0.5003306865692139
3.9585113525390625,0.695852518081665,0.5028374195098877
3.976559638977051,0.6993615627288818,0.5048425197601318
3.997112274169922,0.7023696899414062,0.5073494911193848
4.016165494918823,0.7058792114257812,0.5098540782928467
4.035215377807617,0.7088868618011475,0.5123608112335205
4.053763151168823,0.7123944759368896,0.5148975849151611
4.073315143585205,0.7159037590026855,0.5174033641815186
4.092365980148315,0.71891188621521,0.5198829174041748
4.11091685295105,0.7219195365905762,0.5223896503448486
4.129965782165527,0.7254290580749512,0.5243949890136719
4.148540496826172,0.7284390926361084,0.5269019603729248
4.170074462890625,0.7319767475128174,0.5294063091278076
4.188120603561401,0.7354857921600342,0.5319130420684814
4.206671953201294,0.7384979724884033,0.5344221591949463
4.225720643997192,0.7420041561126709,0.5369281768798828
4.244771718978882,0.7455136775970459,0.5394351482391357
4.263850450515747,0.7485198974609375,0.5414400100708008
4.2859063148498535,0.7520017623901367,0.5439467430114746
4.304933547973633,0.7550098896026611,0.5464534759521484
4.323482990264893,0.758547306060791,0.5484590530395508
4.344067573547363,0.7620570659637451,0.5509636402130127
4.363587379455566,0.765064001083374,0.5534703731536865
4.382638454437256,0.7690706253051758,0.5559792518615723
4.401716232299805,0.7725543975830078,0.5584855079650879
4.420769691467285,0.7755625247955322,0.5609908103942871
4.439815521240234,0.7790746688842773,0.5640003681182861
4.4593729972839355,0.782581090927124,0.566504716873169
4.478924036026001,0.786592960357666,0.5690114498138428
4.499950647354126,0.7901031970977783,0.5710170269012451
4.519504547119141,0.7931344509124756,0.573523759841919
4.537552356719971,0.7966201305389404,0.5760321617126465
4.556631088256836,0.7996575832366943,0.5785367488861084
4.575683355331421,0.8051950931549072,0.5810437202453613
4.595203876495361,0.8086509704589844,0.5830490589141846
4.615259170532227,0.8121600151062012,0.5860869884490967
4.6353394985198975,0.8151679039001465,0.5885939598083496
4.653860092163086,0.8192102909088135,0.5910701751708984
4.673913955688477,0.8222169876098633,0.5941104888916016
4.6954731941223145,0.8257279396057129,0.5966095924377441
4.7175328731536865,0.829230546951294,0.5990936756134033
4.738084316253662,0.8322157859802246,0.6015985012054443
4.757136583328247,0.8357248306274414,0.6041350364685059
4.776716709136963,0.8392336368560791,0.6066114902496338
4.795238256454468,0.8422420024871826,0.6086170673370361
4.814317226409912,0.8457493782043457,0.6111259460449219
4.8343658447265625,0.8492898941040039,0.6136324405670166
4.862453460693359,0.8522965908050537,0.6161394119262695
4.880964517593384,0.8558061122894287,0.6186459064483643
4.9000465869903564,0.8587861061096191,0.6211507320404053
4.919568777084351,0.8622951507568359,0.6231575012207031
4.938618421554565,0.8653013706207275,0.6256625652313232
4.960177183151245,0.8688108921051025,0.6281688213348389
4.9792561531066895,0.8718187808990479,0.6301743984222412
4.997777462005615,0.8748266696929932,0.632681131362915
5.016356468200684,0.8783361911773682,0.6351878643035889
5.036917448043823,0.8813462257385254,0.637192964553833
5.056456565856934,0.8848533630371094,0.6397004127502441
5.075482130050659,0.8883624076843262,0.6427090167999268
5.094033241271973,0.8918721675872803,0.6457180976867676
5.113112688064575,0.8948798179626465,0.6477231979370117
5.1321330070495605,0.8983891010284424,0.6502292156219482
5.151185989379883,0.9013974666595459,0.6527645587921143
5.169733285903931,0.9054100513458252,0.6557426452636719
5.188313961029053,0.9094188213348389,0.6582803726196289
5.2083375453948975,0.9124269485473633,0.660785436630249
5.226887226104736,0.9154367446899414,0.6632626056671143
5.250448226928711,0.9189462661743164,0.6657693386077881
5.274035453796387,0.9219539165496826,0.6677744388580322
5.294100046157837,0.9254636764526367,0.670280933380127
5.31315541267395,0.9290013313293457,0.6727898120880127
5.332167148590088,0.9320108890533447,0.6752963066101074
5.350714445114136,0.9355132579803467,0.6778030395507812
5.3712944984436035,0.9389996528625488,0.6803097724914551
5.390345335006714,0.9420056343078613,0.6823148727416992
5.409372568130493,0.9450159072875977,0.6848218441009521
5.4284234046936035,0.9485247135162354,0.6878306865692139
5.447497606277466,0.951530933380127,0.6903343200683594
5.467050790786743,0.9550421237945557,0.6928434371948242
5.486074924468994,0.9580504894256592,0.6948482990264893
5.5046257972717285,0.9610586166381836,0.6973533630371094
5.524205923080444,0.9645652770996094,0.6998600959777832
5.544260740280151,0.9680771827697754,0.7018675804138184
5.563310861587524,0.971113920211792,0.7048985958099365
5.582333087921143,0.9746222496032715,0.7074053287506104
5.60138201713562,0.9781310558319092,0.7094099521636963
5.620434284210205,0.9811093807220459,0.7123932838439941
5.639984369277954,0.9841175079345703,0.7143983840942383
5.658032417297363,0.9876267910003662,0.716935396194458
5.676581859588623,0.9911360740661621,0.7194423675537109
5.697667360305786,0.9941446781158447,0.7219200134277344
5.717220783233643,0.9976840019226074,0.7244250774383545
5.736773490905762,1.0011649131774902,0.7269318103790283
5.755803823471069,1.0046746730804443,0.7294385433197021
5.774342060089111,1.008211612701416,0.7329502105712891
5.793417692184448,1.0111916065216064,0.7354931831359863
5.812946557998657,1.0147008895874023,0.7379631996154785
5.8324973583221436,1.0187101364135742,0.7404689788818359
5.851548910140991,1.023247480392456,0.7430150508880615
5.872132301330566,1.0267326831817627,0.7454831600189209
5.891152858734131,1.0297646522521973,0.7479898929595947
5.910203456878662,1.0332486629486084,0.7504963874816895
5.929284572601318,1.0362563133239746,0.7530422210693359
5.949810981750488,1.0397911071777344,0.7555458545684814
5.968899726867676,1.0433003902435303,0.7580556869506836
5.987951755523682,1.0463082790374756,0.7605209350585938
6.006459712982178,1.0497922897338867,0.7630283832550049
6.0255126953125,1.052800178527832,0.765559196472168
6.046066999435425,1.056311845779419,0.7680673599243164
6.065643548965454,1.0593175888061523,0.770550012588501
6.084167957305908,1.0623259544372559,0.7735822200775146
6.103748083114624,1.065333604812622,0.7760896682739258
6.12280011177063,1.0693705081939697,0.778594970703125
6.142351388931274,1.072878122329712,0.7811019420623779
6.1618735790252686,1.0758616924285889,0.783613920211792
6.180424213409424,1.0793731212615967,0.7861192226409912
6.2005064487457275,1.082381010055542,0.7886278629302979
6.21955680847168,1.0863919258117676,0.7911026477813721
6.238577842712402,1.089397668838501,0.7941107749938965
6.2576282024383545,1.0924057960510254,0.7961161136627197
6.276678800582886,1.0964229106903076,0.7986226081848145
6.296231031417847,1.0999579429626465,0.8011295795440674
6.314809799194336,1.103987455368042,0.8036360740661621
6.3343329429626465,1.1079723834991455,0.8061428070068359
6.353412628173828,1.110980749130249,0.8086495399475098
6.373937606811523,1.114466667175293,0.8111560344696045
6.392988443374634,1.1179759502410889,0.8136932849884033
6.4115376472473145,1.1219866275787354,0.816199779510498
6.430588483810425,1.125518798828125,0.8187065124511719
6.449641227722168,1.1285266876220703,0.8211846351623535
6.468691825866699,1.1320362091064453,0.8237192630767822
6.487742185592651,1.1355226039886475,0.8257246017456055
6.506289720535278,1.1385304927825928,0.8282015323638916
6.524839162826538,1.1420624256134033,0.8307082653045654
6.545393943786621,1.1450459957122803,0.8337161540985107
6.563945055007935,1.148555040359497,0.8357212543487549
6.5824925899505615,1.152064323425293,0.8382282257080078
6.602575302124023,1.1550724506378174,0.8407344818115234
6.621598243713379,1.1586120128631592,0.8432438373565674
6.640649318695068,1.1616201400756836,0.8457503318786621
6.6596996784210205,1.1651296615600586,0.8477554321289062
6.6792519092559814,1.1686105728149414,0.8502602577209473
6.699329614639282,1.1716163158416748,0.8527665138244629
6.726375579833984,1.1746246814727783,0.8552732467651367
6.744927883148193,1.1781339645385742,0.8577799797058105
6.763977289199829,1.1811418533325195,0.8602874279022217
6.782526731491089,1.184149980545044,0.8628182411193848
6.8015758991241455,1.1876590251922607,0.8653018474578857
6.821157932281494,1.1911985874176025,0.8678085803985596
6.840679407119751,1.1942086219787598,0.8703153133392334
6.85922908782959,1.197685956954956,0.8728201389312744
6.878281354904175,1.2012252807617188,0.875328540802002
6.898834466934204,1.2047348022460938,0.8773338794708252
6.917886972427368,1.2082161903381348,0.879840612411499
6.936935663223267,1.2117252349853516,0.8823480606079102
6.955485582351685,1.2147314548492432,0.8848540782928467
6.976039886474609,1.218242883682251,0.8868598937988281
6.995093107223511,1.2217519283294678,0.8898656368255615
7.01313853263855,1.2247579097747803,0.8923978805541992
7.033192157745361,1.228269338607788,0.8949034214019775
7.053746700286865,1.2312772274017334,0.8974106311798096
7.072298049926758,1.234283447265625,0.8999168872833252
7.091348648071289,1.238797664642334,0.9024302959442139
7.11039924621582,1.2418053150177002,0.9049077033996582
7.128947019577026,1.2453129291534424,0.907414436340332
7.148530721664429,1.248347282409668,0.9099187850952148
7.1675496101379395,1.252333402633667,0.9124255180358887
7.187132120132446,1.2553400993347168,0.9149322509765625
7.20565128326416,1.259352445602417,0.9169378280639648
7.2257044315338135,1.2623600959777832,0.9194440841674805
7.245258331298828,1.2658677101135254,0.9219522476196289
7.263831853866577,1.2693769931793213,0.9244890213012695
7.284360408782959,1.2723846435546875,0.9269661903381348
7.303912401199341,1.2753922939300537,0.9294726848602295
7.322494029998779,1.2784006595611572,0.9314782619476318
7.3420422077178955,1.281912088394165,0.9339845180511475
7.360563278198242,1.2854208946228027,0.9364898204803467
7.381119728088379,1.2889540195465088,0.9384951591491699
7.399669170379639,1.2919692993164062,0.9410035610198975
7.4182164669036865,1.2954480648040771,0.9435100555419922
7.43729305267334,1.2989554405212402,0.9460172653198242
7.457346677780151,1.3019635677337646,0.948523998260498
7.476875066757202,1.3070030212402344,0.9510302543640137
7.496926546096802,1.3105108737945557,0.9535365104675293
7.515506029129028,1.3135194778442383,0.9560439586639404
7.534555912017822,1.3170034885406494,0.958550214767456
7.5550830364227295,1.3205387592315674,0.9610550403594971
7.574157476425171,1.324047327041626,0.9630601406097412
7.593683958053589,1.3275363445281982,0.965566873550415
7.6122331619262695,1.3305394649505615,0.9680991172790527
7.63128399848938,1.3335473537445068,0.9706056118011475
7.651338815689087,1.3370592594146729,0.9731123447418213
7.670891284942627,1.3405916690826416,0.9756190776824951
7.6894402503967285,1.3441004753112793,0.9781339168548584
7.708519220352173,1.3476104736328125,0.980637788772583
7.728544473648071,1.3510942459106445,0.9831440448760986
7.747093677520752,1.3541021347045898,0.9856500625610352
7.766643762588501,1.3576116561889648,0.9886298179626465
7.786195993423462,1.3611209392547607,0.9911370277404785
7.805749893188477,1.364128589630127,0.9936673641204834
7.823797702789307,1.367652416229248,0.996178150177002
7.843350172042847,1.371147632598877,0.9986550807952881
7.8618996143341064,1.3741552829742432,1.0006604194641113
7.881451606750488,1.3776671886444092,1.003166913986206
7.90100359916687,1.3806748390197754,1.0056757926940918
7.919551134109497,1.3842074871063232,1.0081820487976074
7.9391279220581055,1.387718677520752,1.0106892585754395
7.958155393600464,1.3912007808685303,1.013195514678955
7.978207349777222,1.3947484493255615,1.015702724456787
7.997758865356445,1.3982493877410889,1.01820707321167
8.01783800125122,1.4122586250305176,1.0202124118804932
8.037364482879639,1.4288034439086914,1.022749662399292
8.057919025421143,1.4323101043701172,1.0252556800842285
8.076468706130981,1.4358196258544922,1.0277345180511475
8.095017671585083,1.439328908920288,1.030240774154663
8.113569021224976,1.4428412914276123,1.0322465896606445
8.133631944656372,1.446350336074829,1.0347514152526855
8.152171611785889,1.454371452331543,1.0372576713562012
8.171220779418945,1.4608888626098633,1.0397660732269287
8.189769983291626,1.4643988609313965,1.0417718887329102
8.208851099014282,1.4679303169250488,1.0442781448364258
8.229405164718628,1.4714393615722656,1.0467851161956787
8.248428106307983,1.474923849105835,1.048790454864502
8.267476797103882,1.4794361591339111,1.0512971878051758
8.286051034927368,1.4829707145690918,1.0538039207458496
8.306580781936646,1.486454725265503,1.0563106536865234
8.326663970947266,1.4899957180023193,1.0583162307739258
8.34619402885437,1.4939746856689453,1.0608222484588623
8.365244388580322,1.4984886646270752,1.0638282299041748
8.385799169540405,1.5024991035461426,1.0658338069915771
8.404348850250244,1.5060317516326904,1.068340539932251
8.42292332649231,1.5090446472167969,1.0708472728729248
8.44247555732727,1.5125236511230469,1.072852611541748
8.4620041847229,1.5160331726074219,1.0753612518310547
8.480581521987915,1.5195732116699219,1.0778677463531494
8.49960207939148,1.5230531692504883,1.0818781852722168
8.517650604248047,1.526092767715454,1.085387945175171
8.536739587783813,1.5295994281768799,1.088895320892334
8.557792663574219,1.5330803394317627,1.093407392501831
8.584831476211548,1.5365898609161377,1.0959384441375732
8.60391092300415,1.5401225090026855,1.098923921585083
8.622930526733398,1.5436320304870605,1.1014306545257568
8.64248275756836,1.546614646911621,1.1039369106292725
8.662065505981445,1.5501554012298584,1.1064674854278564
8.681586742401123,1.5541596412658691,1.1089742183685303
8.700639009475708,1.5571675300598145,1.111457109451294
8.719188451766968,1.5606787204742432,1.1139636039733887
8.7392418384552,1.5636851787567139,1.1165046691894531
8.758292198181152,1.567171335220337,1.1190056800842285
8.777343273162842,1.5706787109375,1.1220018863677979
8.796394109725952,1.5741877555847168,1.1244897842407227
8.81544280052185,1.5777225494384766,1.1269965171813965
8.834017992019653,1.5812087059020996,1.1290020942687988
8.85304307937622,1.5842163562774658,1.1315104961395264
8.872095584869385,1.5877256393432617,1.1340174674987793
8.891145944595337,1.5907340049743652,1.1365242004394531
8.91069769859314,1.5937421321868896,1.1395606994628906
8.929776906967163,1.5972790718078613,1.1420366764068604
8.94933032989502,1.6007912158966064,1.1445434093475342
8.968382120132446,1.6047804355621338,1.1465485095977783
8.989407539367676,1.6082804203033447,1.1490552425384521
9.00798225402832,1.6117901802062988,1.1515686511993408
9.026534795761108,1.614797830581665,1.1540684700012207
9.046058416366577,1.6178061962127686,1.156073808670044
9.066109895706177,1.6213154792785645,1.1591064929962158
9.08566164970398,1.6248548030853271,1.1616077423095703
9.104212999343872,1.6283340454101562,1.164121150970459
9.122761011123657,1.6313397884368896,1.1666269302368164
9.14181137084961,1.6348490715026855,1.1691384315490723
9.16036081314087,1.6383585929870605,1.1716175079345703
9.179915428161621,1.641366720199585,1.174124002456665
9.198463916778564,1.644909143447876,1.1761293411254883
9.217011451721191,1.6478841304779053,1.1786341667175293
9.237596988677979,1.651393175125122,1.181140661239624
9.256617069244385,1.6544010639190674,1.1836769580841064
9.27569842338562,1.6579413414001465,1.1856822967529297
9.296263456344604,1.6609206199645996,1.1886918544769287
9.315776586532593,1.6644303798675537,1.191169023513794
9.335827827453613,1.6684691905975342,1.1937072277069092
9.355380058288574,1.6724746227264404,1.1962108612060547
9.374934434890747,1.6754820346832275,1.1987173557281494
9.394484758377075,1.678992509841919,1.2011940479278564
9.414536952972412,1.6820001602172852,1.2037310600280762
9.433086633682251,1.6855154037475586,1.2062418460845947
9.453666925430298,1.6895198822021484,1.2087435722351074
9.472190856933594,1.6925280094146729,1.2112517356872559
9.490739822387695,1.69553542137146,1.2137274742126465
9.509291172027588,1.6990454196929932,1.216233730316162
9.527840614318848,1.702554702758789,1.218740463256836
9.54739260673523,1.7055373191833496,1.2207481861114502
9.567947387695312,1.7090466022491455,1.224280834197998
9.586998701095581,1.71205472946167,1.2267870903015137
9.605547428131104,1.7150626182556152,1.2292985916137695
9.626101970672607,1.7185721397399902,1.2317774295806885
9.645150661468506,1.7215802669525146,1.2337825298309326
9.664732456207275,1.7251205444335938,1.2368192672729492
9.68375539779663,1.7281279563903809,1.2393252849578857
9.703305721282959,1.7316365242004395,1.24180269241333
9.721884489059448,1.7351174354553223,1.2443468570709229
9.742411613464355,1.7381536960601807,1.2468171119689941
9.761963605880737,1.7416644096374512,1.2488226890563965
9.781513452529907,1.7451426982879639,1.2513294219970703
9.80056643486023,1.7486519813537598,1.2538361549377441
9.819647789001465,1.752161979675293,1.2563426494598389
9.83966875076294,1.7556705474853516,1.2588496208190918
9.859220266342163,1.7591800689697266,1.260854959487915
9.877769708633423,1.7626914978027344,1.2638914585113525
9.896321773529053,1.7656996250152588,1.2663671970367432
9.916403532028198,1.7687089443206787,1.2683725357055664
9.934921979904175,1.7727181911468506,1.2708797454833984
9.953972578048706,1.775726556777954,1.273386001586914
9.973049640655518,1.7787342071533203,1.2759239673614502
9.992617845535278,1.78377103805542,1.2784299850463867
10.01167607307434,1.7882575988769531,1.2809059619903564
10.03067684173584,1.791766881942749,1.2829115390777588
10.049228191375732,1.7947745323181152,1.2854180335998535
10.069782733917236,1.7982864379882812,1.2879250049591064
10.090367317199707,1.8022964000701904,1.290431261062622
10.109887838363647,1.8073108196258545,1.292940378189087
10.12943983078003,1.8103179931640625,1.2954468727111816
10.148994207382202,1.813326120376587,1.2974522113800049
10.169071435928345,1.816835880279541,1.2999587059020996
10.188596963882446,1.8198437690734863,1.3024652004241943
10.207679271697998,1.8233530521392822,1.3049724102020264
10.227201700210571,1.8263630867004395,1.3075082302093506
10.247756958007812,1.8298704624176025,1.3104867935180664
10.265827894210815,1.8334100246429443,1.3129935264587402
10.28435206413269,1.836388111114502,1.3149986267089844
10.303404331207275,1.8398969173431396,1.3175053596496582
10.322455644607544,1.843404769897461,1.320012092590332
10.342508554458618,1.8469135761260986,1.3230209350585938
10.36155915260315,1.8504230976104736,1.3250253200531006
10.38060998916626,1.853430986404419,1.3275587558746338
10.401164770126343,1.8564391136169434,1.3300647735595703
10.427233934402466,1.8594470024108887,1.3335471153259277
10.445811986923218,1.8629813194274902,1.33607816696167
10.46536660194397,1.8664679527282715,1.338559865951538
